Raman Shift / Pixel,Intensity
1090.0834192439863,3377.2
1089.1891752577321,3377.0
1088.2949312714777,3373.4
1087.4006872852235,3348.1
1086.5064432989693,3393.3
1085.612199312715,3395.4
1084.7179553264605,3387.6
1083.8237113402063,3413.9
1082.929467353952,3399.0
1082.0352233676977,3435.2
1081.1409793814432,3360.4
1080.2467353951893,3381.0
1079.3524914089348,3414.9
1078.4582474226804,3406.2
1077.5640034364262,3422.6
1076.669759450172,3461.6
1075.7755154639176,3404.7
1074.8812714776632,3465.6
1073.987027491409,3393.7
1073.0927835051548,3395.8
1072.1985395189004,3414.2
1071.3042955326462,3431.2
1070.410051546392,3431.1
1069.5158075601375,3453.0
1068.6215635738831,3465.6
1067.727319587629,3426.0
1066.8330756013747,3475.8
1065.9388316151203,3441.9
1065.044587628866,3512.6
1064.150343642612,3522.2
1063.2560996563575,3470.4
1062.361855670103,3474.5
1061.4676116838489,3478.8
1060.5733676975947,3514.5
1059.6791237113403,3504.4
1058.7848797250858,3486.6
1057.8906357388319,3553.0
1056.9963917525774,3499.9
1056.102147766323,3519.5
1055.2079037800688,3501.5
1054.3136597938146,3516.3
1053.4194158075602,3518.1
1052.5251718213058,3536.4
1051.6309278350516,3534.4
1050.7366838487974,3531.5
1049.842439862543,3567.2
1048.9481958762888,3576.9
1048.0539518900346,3502.7
1047.1597079037801,3568.5
1046.2654639175257,3616.6
1045.3712199312715,3553.8
1044.4769759450173,3630.8
1043.582731958763,3595.2
1042.6884879725087,3664.6
1041.7942439862545,3537.6
1040.9,3619.9
1040.0057560137457,3675.2
1039.1115120274915,3616.2
1038.2172680412373,3690.1
1037.3230240549829,3700.7
1036.4287800687287,3752.7
1035.5345360824745,3683.7
1034.64029209622,3755.4
1033.7460481099656,3759.4
1032.8518041237114,3799.4
1031.9575601374572,3769.0
1031.0633161512028,3804.9
1030.1690721649484,3823.1
1029.2748281786944,3876.0
1028.38058419244,3942.5
1027.4863402061856,3914.0
1026.5920962199314,3911.4
1025.6978522336772,3901.7
1024.8036082474227,3902.4
1023.9093642611684,3983.1
1023.0151202749141,3963.6
1022.1208762886599,3986.2
1021.2266323024056,3999.6
1020.3323883161513,3915.7
1019.438144329897,4009.8
1018.5439003436427,4055.2
1017.6496563573884,4054.2
1016.7554123711341,4004.1
1015.8611683848798,4061.4
1014.9669243986256,4057.6
1014.0726804123713,4050.4
1013.178436426117,4082.9
1012.2841924398626,4082.8
1011.3899484536083,4084.2
1010.495704467354,4065.4
1009.6014604810997,4078.2
1008.7072164948454,4031.6
1007.8129725085912,4095.1
1006.9187285223369,4045.8
1006.0244845360826,4091.2
1005.1302405498283,4032.6
1004.235996563574,4027.5
1003.3417525773197,4049.7
1002.4475085910653,3982.4
1001.553264604811,4129.0
1000.6590206185568,4061.7
999.7647766323025,4106.9
998.8705326460482,4074.7
997.9762886597939,4051.2
997.0820446735396,4088.3
996.1878006872853,4165.1
995.293556701031,4012.5
994.3993127147767,4079.5
993.5050687285225,4087.5
992.6108247422682,4111.7
991.7165807560139,4103.7
990.8223367697595,4091.0
989.9280927835052,4086.8
989.0338487972509,4004.8
988.1396048109966,4083.3
987.2453608247423,4062.6
986.3511168384881,4061.5
985.4568728522338,4028.0
984.5626288659795,3989.5
983.6683848797252,4081.0
982.7741408934709,4030.2
981.8798969072166,4021.6
980.9856529209623,4034.9
980.0914089347079,4054.1
979.1971649484537,4002.7
978.3029209621994,4017.1
977.4086769759451,4038.3
976.5144329896908,3946.1
975.6201890034365,4048.8
974.7259450171822,4018.8
973.8317010309279,3962.4
972.9374570446736,3926.2
972.0432130584194,3976.3
971.1489690721651,3878.8
970.2547250859108,3948.9
969.3604810996565,3897.4
968.4662371134021,3872.5
967.5719931271478,3953.3
966.6777491408936,3826.4
965.7835051546392,3797.7
964.889261168385,3835.0
963.9950171821306,3782.9
963.1007731958764,3794.7
962.206529209622,3676.7
961.3122852233678,3738.6
960.4180412371136,3800.4
959.5237972508592,3679.5
958.629553264605,3690.8
957.7353092783505,3643.8
956.8410652920963,3658.9
955.9468213058419,3636.9
955.0525773195877,3698.5
954.1583333333333,3605.1
953.2640893470791,3629.4
952.3698453608249,3614.7
951.4756013745705,3620.7
950.5813573883163,3687.9
949.6871134020619,3607.8
948.7928694158077,3576.5
947.8986254295532,3603.8
947.004381443299,3598.9
946.1101374570449,3573.4
945.2158934707904,3645.2
944.3216494845362,3575.8
943.4274054982818,3614.4
942.5331615120276,3570.1
941.6389175257732,3602.6
940.744673539519,3592.9
939.8504295532646,3585.4
938.9561855670104,3536.6
938.0619415807562,3588.7
937.1676975945018,3561.7
936.2734536082476,3589.1
935.3792096219931,3613.2
934.484965635739,3560.9
933.5907216494845,3555.7
932.6964776632303,3596.7
931.8022336769761,3552.9
930.9079896907217,3574.7
930.0137457044675,3523.1
929.1195017182131,3529.3
928.2252577319589,3587.4
927.3310137457045,3594.1
926.4367697594503,3545.0
925.5425257731958,3615.9
924.6482817869417,3521.2
923.7540378006875,3578.3
922.859793814433,3562.8
921.9655498281788,3516.5
921.0713058419244,3607.2
920.1770618556702,3553.4
919.2828178694158,3526.7
918.3885738831616,3574.9
917.4943298969074,3544.5
916.600085910653,3569.0
915.7058419243988,3517.4
914.8115979381444,3595.5
913.9173539518902,3533.7
913.0231099656357,3545.3
912.1288659793815,3529.3
911.2346219931271,3572.5
910.3403780068729,3581.4
909.4461340206187,3540.1
908.5518900343643,3526.7
907.6576460481101,3530.5
906.7634020618557,3587.8
905.8691580756015,3577.6
904.9749140893471,3562.3
904.0806701030929,3502.0
903.1864261168387,3576.2
902.2921821305843,3563.6
901.39793814433,3521.7
900.5036941580756,3601.9
899.6094501718214,3564.5
898.715206185567,3597.7
897.8209621993128,3515.2
896.9267182130584,3566.1
896.0324742268042,3561.9
895.13823024055,3587.0
894.2439862542956,3552.8
893.3497422680414,3540.0
892.455498281787,3584.4
891.5612542955328,3519.6
890.6670103092783,3567.3
889.7727663230241,3599.0
888.87852233677,3545.0
887.9842783505155,3530.9
887.0900343642613,3545.2
886.1957903780069,3555.4
885.3015463917527,3589.9
884.4073024054983,3581.5
883.5130584192441,3527.3
882.6188144329897,3556.1
881.7245704467355,3584.7
880.8303264604813,3536.4
879.9360824742269,3565.7
879.0418384879727,3551.5
878.1475945017182,3483.9
877.253350515464,3514.2
876.3591065292096,3553.6
875.4648625429554,3476.5
874.5706185567012,3501.4
873.6763745704468,3528.1
872.7821305841926,3563.3
871.8878865979382,3540.8
870.993642611684,3552.0
870.0993986254296,3512.2
869.2051546391754,3560.0
868.3109106529209,3548.3
867.4166666666667,3518.1
866.5224226804125,3561.1
865.6281786941581,3526.9
864.7339347079039,3479.4
863.8396907216495,3580.5
862.9454467353953,3537.5
862.0512027491409,3533.0
861.1569587628867,3480.9
860.2627147766325,3523.0
859.3684707903781,3548.8
858.4742268041239,3509.9
857.5799828178694,3529.3
856.6857388316153,3545.8
855.7914948453608,3525.0
854.8972508591066,3540.8
854.0030068728522,3529.2
853.108762886598,3523.4
852.2145189003438,3551.4
851.3202749140894,3513.1
850.4260309278352,3535.7
849.5317869415808,3530.5
848.6375429553266,3527.6
847.7432989690722,3529.3
846.849054982818,3506.4
845.9548109965635,3569.4
845.0605670103093,3584.2
844.1663230240551,3510.4
843.2720790378007,3576.3
842.3778350515465,3540.5
841.4835910652921,3536.8
840.5893470790379,3510.7
839.6951030927835,3575.7
838.8008591065293,3521.0
837.9066151202751,3537.4
837.0123711340207,3521.7
836.1181271477665,3552.8
835.223883161512,3580.1
834.3296391752579,3570.0
833.4353951890034,3523.9
832.5411512027492,3586.1
831.6469072164948,3540.4
830.7526632302406,3533.9
829.8584192439864,3552.1
828.964175257732,3577.9
828.0699312714778,3531.2
827.1756872852234,3645.4
826.2814432989692,3591.8
825.3871993127148,3574.5
824.4929553264606,3509.9
823.5987113402064,3591.7
822.7044673539519,3626.0
821.8102233676977,3600.0
820.9159793814433,3559.6
820.0217353951891,3527.8
819.1274914089347,3600.6
818.2332474226805,3585.8
817.3390034364261,3596.1
816.4447594501719,3576.6
815.5505154639177,3557.4
814.6562714776633,3504.0
813.7620274914091,3548.5
812.8677835051546,3596.5
811.9735395189005,3594.4
811.079295532646,3569.5
810.1850515463918,3597.9
809.2908075601376,3565.0
808.3965635738832,3600.6
807.502319587629,3520.3
806.6080756013746,3573.6
805.7138316151204,3570.1
804.819587628866,3577.3
803.9253436426118,3582.2
803.0310996563574,3602.2
802.1368556701032,3558.8
801.242611683849,3623.4
800.3483676975945,3573.4
799.4541237113403,3610.0
798.5598797250859,3550.8
797.6656357388317,3528.6
796.7713917525773,3586.5
795.8771477663231,3623.3
794.9829037800689,3541.4
794.0886597938145,3582.6
793.1944158075603,3507.2
792.3001718213059,3556.5
791.4059278350517,3565.0
790.5116838487972,3589.5
789.617439862543,3591.0
788.7231958762886,3598.4
787.8289518900344,3646.8
786.9347079037802,3587.2
786.0404639175258,3637.1
785.1462199312716,3545.5
784.2519759450172,3594.7
783.357731958763,3621.2
782.4634879725086,3608.5
781.5692439862544,3601.0
780.6750000000002,3564.1
779.7807560137458,3622.4
778.8865120274916,3664.2
777.9922680412371,3615.1
777.098024054983,3693.4
776.2037800687285,3612.8
775.3095360824743,3658.3
774.4152920962199,3687.1
773.5210481099657,3671.9
772.6268041237115,3689.0
771.7325601374571,3702.6
770.8383161512029,3770.1
769.9440721649485,3759.5
769.0498281786943,3788.6
768.1555841924398,3827.7
767.2613402061857,3826.2
766.3670962199315,3868.2
765.472852233677,4006.6
764.5786082474228,4060.5
763.6843642611684,4113.4
762.7901202749142,4345.8
761.8958762886598,4424.9
761.0016323024056,4529.7
760.1073883161512,4880.4
759.213144329897,5099.5
758.3189003436428,5309.8
757.4246563573884,5549.9
756.5304123711342,5928.7
755.6361683848797,6111.0
754.7419243986255,6152.7
753.8476804123711,6363.4
752.9534364261169,6421.0
752.0591924398627,6350.4
751.1649484536083,6265.3
750.2707044673541,6194.4
749.3764604810997,6172.5
748.4822164948455,5787.1
747.5879725085911,5601.1
746.6937285223369,5501.6
745.7994845360824,5260.2
744.9052405498282,5175.4
744.010996563574,4952.3
743.1167525773196,4751.0
742.2225085910654,4617.2
741.328264604811,4542.6
740.4340206185568,4486.8
739.5397766323024,4354.1
738.6455326460482,4303.7
737.751288659794,4077.7
736.8570446735396,4072.8
735.9628006872854,3952.5
735.068556701031,3943.6
734.1743127147768,3887.4
733.2800687285223,3813.2
732.3858247422681,3754.0
731.4915807560137,3796.8
730.5973367697595,3783.2
729.7030927835053,3729.9
728.8088487972509,3721.1
727.9146048109967,3714.3
727.0203608247423,3684.3
726.1261168384881,3635.2
725.2318728522337,3632.9
724.3376288659795,3653.6
723.443384879725,3608.1
722.5491408934708,3671.5
721.6548969072167,3618.8
720.7606529209622,3677.3
719.866408934708,3636.5
718.9721649484536,3648.0
718.0779209621994,3617.5
717.183676975945,3572.5
716.2894329896908,3697.5
715.3951890034366,3621.2
714.5009450171822,3649.2
713.606701030928,3521.1
712.7124570446736,3595.9
711.8182130584194,3637.4
710.9239690721649,3552.6
710.0297250859107,3550.7
709.1354810996563,3612.4
708.2412371134021,3559.3
707.3469931271479,3565.9
706.4527491408935,3583.5
705.5585051546393,3653.0
704.6642611683849,3532.2
703.7700171821307,3607.2
702.8757731958763,3614.8
701.9815292096221,3609.5
701.0872852233679,3554.9
700.1930412371134,3619.9
699.2987972508593,3595.3
698.4045532646048,3582.5
697.5103092783506,3628.5
696.6160652920962,3590.7
695.721821305842,3578.3
694.8275773195876,3640.6
693.9333333333334,3559.3
693.0390893470792,3594.4
692.1448453608248,3577.7
691.2506013745706,3599.8
690.3563573883162,3596.3
689.462113402062,3598.1
688.5678694158075,3586.6
687.6736254295533,3594.0
686.7793814432991,3621.9
685.8851374570447,3666.0
684.9908934707905,3597.3
684.0966494845361,3595.2
683.2024054982819,3611.2
682.3081615120275,3609.3
681.4139175257733,3639.7
680.5196735395189,3623.9
679.6254295532647,3620.2
678.7311855670105,3591.0
677.836941580756,3574.1
676.9426975945019,3593.7
676.0484536082474,3593.8
675.1542096219932,3702.1
674.2599656357388,3596.3
673.3657216494846,3678.8
672.4714776632304,3627.2
671.577233676976,3636.1
670.6829896907218,3623.1
669.7887457044674,3612.3
668.8945017182132,3659.6
668.0002577319588,3604.7
667.1060137457046,3669.7
666.2117697594501,3670.0
665.3175257731959,3625.9
664.4232817869417,3659.7
663.5290378006873,3646.9
662.6347938144331,3621.8
661.7405498281787,3663.4
660.8463058419245,3626.9
659.9520618556701,3760.0
659.0578178694159,3724.6
658.1635738831617,3672.7
657.2693298969073,3703.7
656.3750859106531,3765.1
655.4808419243986,3779.7
654.5865979381445,3749.7
653.69235395189,3707.8
652.7981099656358,3726.8
651.9038659793814,3717.6
651.0096219931272,3726.5
650.115378006873,3728.1
649.2211340206186,3742.8
648.3268900343644,3700.4
647.43264604811,3758.4
646.5384020618558,3701.5
645.6441580756014,3718.7
644.7499140893472,3746.4
643.855670103093,3704.9
642.9614261168385,3737.5
642.0671821305843,3750.1
641.1729381443299,3750.3
640.2786941580757,3773.8
639.3844501718213,3757.8
638.4902061855671,3738.9
637.5959621993127,3740.9
636.7017182130585,3707.9
635.8074742268043,3743.8
634.9132302405499,3787.0
634.0189862542957,3772.2
633.1247422680412,3755.7
632.230498281787,3752.9
631.3362542955326,3751.8
630.4420103092784,3790.7
629.5477663230242,3739.9
628.6535223367698,3798.4
627.7592783505156,3731.9
626.8650343642612,3767.5
625.970790378007,3765.7
625.0765463917526,3810.5
624.1823024054984,3795.8
623.288058419244,3767.0
622.3938144329898,3757.2
621.4995704467356,3869.2
620.6053264604811,3850.9
619.7110824742269,3792.0
618.8168384879725,3846.9
617.9225945017183,3842.0
617.0283505154639,3734.5
616.1341065292097,3778.2
615.2398625429553,3782.1
614.3456185567011,3824.9
613.4513745704469,3778.3
612.5571305841925,3815.5
611.6628865979383,3873.3
610.7686426116838,3740.0
609.8743986254296,3803.6
608.9801546391752,3784.2
608.085910652921,3781.4
607.1916666666668,3807.4
606.2974226804124,3791.8
605.4031786941582,3792.7
604.5089347079038,3821.0
603.6146907216496,3838.0
602.7204467353952,3799.0
601.826202749141,3755.6
600.9319587628866,3802.1
600.0377147766324,3786.5
599.1434707903782,3864.3
598.2492268041237,3977.5
597.3549828178695,3856.1
596.4607388316151,3822.8
595.5664948453609,3947.7
594.6722508591065,3938.5
593.7780068728523,3867.6
592.8837628865981,3980.8
591.9895189003437,3926.1
591.0952749140895,4024.8
590.2010309278351,4155.7
589.3067869415809,4121.2
588.4125429553264,4171.5
587.5182989690722,4202.4
586.6240549828178,4442.0
585.7298109965636,4592.8
584.8355670103094,4794.3
583.941323024055,5240.8
583.0470790378008,5780.4
582.1528350515464,6447.3
581.2585910652922,7421.3
580.3643470790378,8382.9
579.4701030927836,9544.3
578.5758591065294,10827.6
577.681615120275,12194.2
576.7873711340208,13417.9
575.8931271477663,14230.0
574.9988831615121,14941.8
574.1046391752577,15271.9
573.2103951890035,15355.7
572.3161512027491,14915.1
571.4219072164949,14271.6
570.5276632302407,13583.9
569.6334192439863,12952.7
568.7391752577321,12178.7
567.8449312714777,11497.3
566.9506872852235,10701.3
566.056443298969,10036.2
565.1621993127148,9457.8
564.2679553264607,9065.3
563.3737113402062,8497.8
562.479467353952,7967.6
561.5852233676976,7621.0
560.6909793814434,7247.2
559.796735395189,6941.3
558.9024914089348,6532.3
558.0082474226804,6182.5
557.1140034364262,5999.3
556.219759450172,5817.5
555.3255154639176,5839.0
554.4312714776634,5652.0
553.5370274914089,5416.6
552.6427835051547,5496.0
551.7485395189003,5459.2
550.8542955326461,5487.3
549.9600515463919,5419.6
549.0658075601375,5477.8
548.1715635738833,5413.0
547.2773195876289,5613.2
546.3830756013747,5669.0
545.4888316151203,5637.9
544.5945876288661,5741.8
543.7003436426116,5739.6
542.8060996563574,5917.3
541.9118556701033,5894.4
541.0176116838488,6042.4
540.1233676975946,6121.8
539.2291237113402,6442.2
538.334879725086,6567.1
537.4406357388316,6787.9
536.5463917525774,7058.6
535.6521477663232,7529.4
534.7579037800688,7914.2
533.8636597938146,8390.9
532.9694158075602,8827.6
532.075171821306,9573.3
531.1809278350515,10165.3
530.2866838487973,10859.5
529.3924398625429,11673.1
528.4981958762887,12568.6
527.6039518900345,13607.4
526.7097079037801,14160.1
525.8154639175259,15046.3
524.9212199312715,15915.3
524.0269759450173,16985.1
523.1327319587629,16820.6
522.2384879725087,17604.1
521.3442439862545,17612.5
520.45,17974.8
519.5557560137458,18212.5
518.6615120274914,17687.7
517.7672680412372,17218.1
516.8730240549828,16979.1
515.9787800687286,16397.9
515.0845360824742,16087.8
514.19029209622,15557.5
513.2960481099658,14879.3
512.4018041237114,14103.4
511.5075601374572,13486.7
510.61331615120275,12566.2
509.71907216494856,11724.9
508.82482817869413,10610.5
507.93058419243994,10130.1
507.03634020618574,9210.5
506.1420962199313,8617.9
505.2478522336771,7908.5
504.3536082474227,7287.1
503.4593642611685,6998.0
502.5651202749141,6539.5
501.6708762886599,6235.1
500.77663230240546,5995.2
499.88238831615126,5760.1
498.98814432989707,5678.0
498.09390034364264,5395.8
497.19965635738845,5287.2
496.305412371134,5216.1
495.41116838487983,5018.4
494.5169243986254,4965.0
493.6226804123712,4895.1
492.7284364261168,4723.1
491.8341924398626,4811.4
490.9399484536084,4845.2
490.04570446735397,4660.4
489.1514604810998,4566.5
488.25721649484535,4536.1
487.36297250859116,4498.1
486.46872852233673,4497.7
485.57448453608254,4504.8
484.68024054982834,4486.3
483.7859965635739,4321.3
482.8917525773197,4340.3
481.9975085910653,4320.2
481.1032646048111,4271.4
480.2090206185567,4337.7
479.3147766323025,4234.6
478.42053264604806,4186.3
477.52628865979386,4189.1
476.63204467353967,4249.6
475.73780068728524,4108.1
474.84355670103105,4142.7
473.9493127147766,4052.6
473.05506872852243,4134.8
472.160824742268,4040.9
471.2665807560138,4051.8
470.3723367697596,4068.0
469.4780927835052,4014.3
468.583848797251,3980.2
467.68960481099657,3995.2
466.7953608247424,3980.4
465.90111683848795,3937.6
465.00687285223376,3957.5
464.11262886597933,3924.6
463.21838487972514,4022.7
462.32414089347094,3988.6
461.4298969072165,3926.4
460.5356529209623,3867.2
459.6414089347079,3915.9
458.7471649484537,3948.8
457.8529209621993,3884.8
456.9586769759451,3933.7
456.0644329896909,3871.6
455.17018900343646,3862.3
454.27594501718227,3861.0
453.38170103092784,3854.5
452.48745704467365,3878.0
451.5932130584192,3874.7
450.698969072165,3828.6
449.8047250859106,3841.5
448.9104810996564,3823.7
448.0162371134022,3825.0
447.1219931271478,3883.2
446.2277491408936,3825.0
445.33350515463917,3813.9
444.439261168385,3777.1
443.54501718213055,3859.4
442.65077319587635,3847.1
441.75652920962216,3892.2
440.86228522336773,3872.4
439.96804123711354,3861.8
439.0737972508591,3841.7
438.1795532646049,3830.7
437.2853092783505,3849.0
436.3910652920963,3876.8
435.4968213058419,3848.9
434.6025773195877,3818.3
433.7083333333335,3807.6
432.81408934707906,3803.2
431.91984536082487,3757.1
431.02560137457044,3760.9
430.13135738831625,3776.2
429.2371134020618,3834.0
428.3428694158076,3702.2
427.44862542955343,3757.5
426.554381443299,3793.4
425.6601374570448,3744.0
424.7658934707904,3705.5
423.8716494845362,3699.1
422.97740549828177,3824.5
422.0831615120276,3732.8
421.18891752577315,3717.0
420.29467353951895,3801.3
419.40042955326476,3740.9
418.50618556701033,3745.2
417.61194158075614,3741.7
416.7176975945017,3754.5
415.8234536082475,3730.3
414.9292096219931,3743.6
414.0349656357389,3759.1
413.1407216494847,3724.8
412.2464776632303,3697.3
411.3522336769761,3727.1
410.45798969072166,3707.3
409.56374570446746,3664.1
408.66950171821304,3662.4
407.77525773195885,3652.7
406.8810137457044,3733.4
405.9867697594502,3672.6
405.09252577319603,3641.0
404.1982817869416,3675.4
403.3040378006874,3743.3
402.409793814433,3658.6
401.5155498281788,3643.1
400.62130584192437,3667.1
399.7270618556702,3649.8
398.832817869416,3663.7
397.93857388316155,3705.5
397.04432989690736,3669.8
396.15008591065293,3642.4
395.25584192439874,3674.6
394.3615979381443,3662.2
393.4673539518901,3662.3
392.5731099656357,3665.4
391.6788659793815,3676.5
390.7846219931273,3706.2
389.8903780068729,3597.6
388.9961340206187,3646.0
388.10189003436426,3724.5
387.20764604811006,3673.6
386.31340206185564,3661.6
385.41915807560144,3679.1
384.524914089347,3675.0
383.6306701030928,3614.3
382.73642611683863,3642.5
381.8421821305842,3636.2
380.94793814433,3674.3
380.0536941580756,3684.5
379.1594501718214,3688.0
378.26520618556697,3670.5
377.37096219931277,3685.6
376.4767182130586,3691.5
375.58247422680415,3699.9
374.68823024054996,3678.7
373.79398625429553,3634.2
372.89974226804134,3710.4
372.0054982817869,3690.6
371.1112542955327,3728.2
370.2170103092783,3750.6
369.3227663230241,3682.1
368.4285223367699,3720.5
367.5342783505155,3689.8
366.6400343642613,3697.2
365.74579037800686,3725.5
364.85154639175266,3677.0
363.95730240549824,3735.6
363.06305841924404,3714.1
362.16881443298985,3682.1
361.2745704467354,3690.8
360.38032646048123,3718.9
359.4860824742268,3747.6
358.5918384879726,3748.5
357.6975945017182,3645.5
356.803350515464,3669.5
355.90910652920957,3647.0
355.01486254295537,3730.6
354.1206185567012,3712.9
353.22637457044675,3701.2
352.33213058419256,3695.4
351.43788659793813,3649.6
350.54364261168394,3710.2
349.6493986254295,3719.6
348.7551546391753,3728.8
347.8609106529211,3719.5
346.9666666666667,3688.4
346.0724226804125,3713.9
345.1781786941581,3683.0
344.2839347079039,3715.0
343.38969072164946,3756.6
342.49544673539526,3707.9
341.60120274914084,3761.9
340.70695876288664,3716.5
339.81271477663245,3698.6
338.918470790378,3680.7
338.0242268041238,3709.1
337.1299828178694,3742.8
336.2357388316152,3735.4
335.3414948453608,3751.6
334.4472508591066,3730.4
333.5530068728524,3676.1
332.65876288659797,3708.8
331.7645189003438,3717.5
330.87027491408935,3719.2
329.97603092783515,3721.3
329.08178694158073,3697.3
328.18754295532653,3725.7
327.2932989690721,3642.3
326.3990549828179,3703.2
325.5048109965637,3674.3
324.6105670103093,3716.2
323.7163230240551,3681.1
322.8220790378007,3619.0
321.9278350515465,3702.3
321.03359106529206,3642.6
320.13934707903786,3631.8
319.24510309278367,3595.7
318.35085910652924,3529.1
317.45661512027505,3513.3
316.5623711340206,3532.6
315.6681271477664,3534.5
314.773883161512,3459.8
313.8796391752578,3484.6
312.9853951890034,3474.9
312.0911512027492,3454.9
311.196907216495,3411.9
310.30266323024057,3383.2
309.4084192439864,3385.0
308.51417525773195,3356.7
307.61993127147775,3354.0
306.72568728522333,3358.1
305.83144329896913,3307.6
304.93719931271494,3307.5
304.0429553264605,3318.7
303.1487113402063,3285.5
302.2544673539519,3284.5
301.3602233676977,3293.0
300.4659793814433,3296.0
299.5717353951891,3284.8
298.67749140893466,3292.6
297.78324742268046,3257.3
296.88900343642626,3245.3
295.99475945017184,3250.6
295.10051546391765,3251.8
294.2062714776632,3257.4
293.312027491409,3258.5
292.4177835051546,3263.1
291.5235395189004,3250.9
290.6292955326462,3246.3
289.7350515463918,3231.5
288.8408075601376,3230.8
287.94656357388317,3243.1
287.052319587629,3240.5
286.15807560137455,3223.4
285.26383161512035,3225.4
284.36958762886593,3229.8
283.47534364261173,3244.7
282.58109965635754,3229.2
281.6868556701031,3243.4
280.7926116838489,3245.6
279.8983676975945,3218.5
279.0041237113403,3211.0
278.1098797250859,3239.9
277.2156357388317,3230.2
276.3213917525775,3237.0
275.42714776632306,3225.8
274.53290378006886,3230.5
273.63865979381444,3226.2
272.74441580756024,3225.5
271.8501718213058,3226.6
270.9559278350516,3218.2
270.0616838487972,3219.4
269.167439862543,3210.2
268.2731958762888,3229.1
267.3789518900344,3215.8
266.4847079037802,3232.4
265.59046391752577,3212.3
264.69621993127157,3228.9
263.80197594501715,3225.8
262.90773195876295,3235.5
262.0134879725085,3196.5
261.11924398625433,3216.2
260.22500000000014,3213.2
259.3307560137457,3216.3
258.4365120274915,3217.2
257.5422680412371,3213.9
256.6480240549829,3220.7
255.75378006872847,3214.5
254.85953608247428,3206.6
253.96529209622008,3198.2
253.07104810996566,3205.7
252.17680412371146,3207.4
251.28256013745704,3223.9
250.38831615120284,3196.8
249.49407216494842,3214.7
248.59982817869422,3203.3
247.7055841924398,3207.7
246.8113402061856,3216.9
245.9170962199314,3185.2
245.02285223367699,3206.5
244.1286082474228,3209.4
243.23436426116837,3211.3
242.34012027491417,3201.5
241.44587628865975,3197.6
240.55163230240555,3205.8
239.65738831615135,3204.6
238.76314432989693,3207.1
237.86890034364274,3197.6
236.9746563573883,3204.2
236.08041237113412,3213.0
235.1861683848797,3213.2
234.2919243986255,3202.1
233.39768041237107,3194.4
232.50343642611688,3204.3
231.60919243986268,3217.6
230.71494845360826,3197.6
229.82070446735406,3203.7
228.92646048109964,3196.0
228.03221649484544,3214.1
227.13797250859102,3203.9
226.24372852233682,3200.5
225.34948453608263,3209.7
224.4552405498282,3205.1
223.560996563574,3192.0
222.66675257731958,3208.4
221.7725085910654,3204.3
220.87826460481097,3205.3
219.98402061855677,3213.6
219.08977663230235,3212.2
218.19553264604815,3208.3
217.30128865979395,3201.0
216.40704467353953,3195.9
215.51280068728533,3205.6
214.6185567010309,3210.5
213.72431271477672,3196.8
212.8300687285223,3205.5
211.9358247422681,3201.1
211.0415807560139,3200.0
210.14733676975948,3194.5
209.25309278350528,3211.3
208.35884879725086,3204.3
207.46460481099666,3194.8
206.57036082474224,3210.4
205.67611683848804,3194.2
204.78187285223362,3208.0
203.88762886597942,3195.6
202.99338487972523,3201.5
202.0991408934708,3186.9
201.2048969072166,3197.7
200.31065292096218,3192.1
199.416408934708,3206.1
198.52216494845356,3204.7
197.62792096219937,3194.0
196.73367697594517,3214.0
195.83943298969075,3211.6
194.94518900343655,3214.0
194.05094501718213,3198.8
193.15670103092793,3193.2
192.2624570446735,3197.7
191.36821305841931,3188.7
190.4739690721649,3195.4
189.5797250859107,3198.7
188.6854810996565,3203.2
187.79123711340208,3189.6
186.89699312714788,3206.8
186.00274914089346,3209.8
185.10850515463926,3204.9
184.21426116838484,3197.5
183.32001718213064,3198.8
182.42577319587645,3204.3
181.53152920962202,3201.2
180.63728522336783,3205.5
179.7430412371134,3200.0
178.8487972508592,3200.7
177.95455326460478,3199.4
177.0603092783506,3194.2
176.16606529209616,3207.5
175.27182130584197,3193.4
174.37757731958777,3181.5
173.48333333333335,3203.0
172.58908934707915,3197.1
171.69484536082473,3203.3
170.80060137457053,3199.8
169.9063573883161,3198.0
169.0121134020619,3189.3
168.11786941580772,3197.6
167.2236254295533,3197.5
166.3293814432991,3187.5
165.43513745704468,3188.8
164.54089347079048,3209.5
163.64664948453606,3201.0
162.75240549828186,3188.4
161.85816151202744,3198.6
160.96391752577324,3197.2
160.06967353951904,3205.9
159.17542955326462,3207.7
158.28118556701043,3205.7
157.386941580756,3212.9
156.4926975945018,3204.6
155.59845360824738,3195.7
154.7042096219932,3199.8
153.80996563573876,3207.4
152.91572164948457,3201.4
152.02147766323037,3202.6
151.12723367697595,3213.8
150.23298969072175,3207.3
149.33874570446733,3200.6
148.44450171821313,3196.4
147.5502577319587,3199.2
146.6560137457045,3205.8
145.76176975945032,3215.2
144.8675257731959,3195.7
143.9732817869417,3202.9
143.07903780068727,3193.6
142.18479381443308,3201.7
141.29054982817865,3212.7
140.39630584192446,3213.5
139.50206185567004,3206.1
138.60781786941584,3201.7
137.71357388316164,3193.2
136.81932989690722,3207.6
135.92508591065302,3196.6
135.0308419243986,3189.8
134.1365979381444,3202.9
133.24235395188998,3212.3
132.34810996563579,3198.6
131.4538659793816,3204.2
130.55962199312717,3195.9
129.66537800687297,3204.5
128.77113402061855,3200.9
