x0000,y0000
1361.0046010618,4381.4893
1360.2836249504,4358.0845
1359.5625583346,4338.6187
1358.8414011991,4351.9253
1358.1201535291,4391.71
1357.3988153093,4419.3726
1356.6773865248,4412.5327
1355.9558671605,4386.4746
1355.2342572012,4369.5146
1354.5125566319,4370.656
1353.7907654376,4377.665
1353.0688836031,4374.879
1352.3469111133,4352.3306
1351.6248479532,4316.0503
1350.9026941076,4288.2524
1350.1804495615,4282.986
1349.4581142997,4294.177
1348.7356883072,4315.6797
1348.0131715688,4347.866
1347.2905640695,4379.053
1346.567865794,4390.689
1345.8450767273,4380.2617
1345.1221968542,4365.191
1344.3992261597,4365.6514
1343.6761646286,4383.237
1342.9530122457,4404.7866
1342.2297689959,4421.6133
1341.5064348641,4426.9688
1340.7830098352,4411.6167
1340.0594938939,4383.114
1339.3358870252,4369.1636
1338.6121892138,4377.52
1337.8884004446,4378.4155
1337.1645207025,4351.375
1336.4405499722,4318.416
1335.7164882387,4309.1455
1334.9923354867,4326.885
1334.2680917011,4359.1655
1333.5437568667,4393.0503
1332.8193309682,4417.0034
1332.0948139906,4417.574
1331.3702059185,4381.4824
1330.6455067369,4320.6035
1329.9207164306,4282.0146
1329.1958349842,4300.083
1328.4708623827,4358.2476
1327.7457986107,4410.0195
1327.0206436532,4418.7524
1326.2953974949,4385.475
1325.5700601205,4344.35
1324.8446315148,4322.751
1324.1191116627,4320.9688
1323.3935005489,4331.29
1322.6677981581,4346.664
1321.9420044751,4357.913
1321.2161194847,4362.5933
1320.4901431716,4363.43
1319.7640755207,4367.4927
1319.0379165165,4390.2285
1318.311666144,4435.7754
1317.5853243877,4477.837
1316.8588912325,4482.295
1316.1323666632,4448.7373
1315.4057506643,4405.689
1314.6790432207,4368.5103
1313.9522443171,4333.31
1313.2253539382,4299.9717
1312.4983720687,4275.1816
1311.7712986934,4267.76
1311.0441337969,4281.2236
1310.316877364,4307.306
1309.5895293793,4335.87
1308.8620898276,4358.3154
1308.1345586935,4372.5474
1307.4069359618,4386.0244
1306.6792216171,4396.6577
1305.9514156442,4395.4443
1305.2235180276,4380.6274
1304.4955287521,4348.4473
1303.7674478025,4304.657
1303.0392751632,4278.188
1302.3110108190,4285.601
1301.5826547546,4306.6816
1300.8542069547,4315.862
1300.1256674038,4309.42
1299.3970360867,4297.7144
1298.6683129879,4290.9326
1297.9394980923,4288.8574
1297.2105913842,4279.8564
1296.4815928486,4257.048
1295.7525024698,4233.6113
1295.0233202327,4227.9277
1294.2940461218,4236.7944
1293.5646801217,4237.9155
1292.8352222172,4216.116
1292.1056723927,4184.128
1291.3760306329,4173.3955
1290.6462969224,4192.879
1289.9164712459,4214.1997
1289.1865535879,4215.2646
1288.456543933,4209.7344
1287.7264422659,4217.443
1286.9962485710,4231.033
1286.2659628332,4229.813
1285.5355850368,4205.8643
1284.8051151665,4169.8066
1284.0745532068,4145.956
1283.3438991424,4150.396
1282.6131529578,4172.127
1281.8823146377,4192.0396
1281.1513841664,4209.407
1280.4203615287,4225.1265
1279.6892467090,4220.116
1278.9580396920,4188.0747
1278.2267404622,4164.7026
1277.4953490040,4180.73
1276.7638653022,4219.49
1276.0322893412,4251.7856
1275.3006211055,4269.2847
1274.5688605797,4269.399
1273.8370077483,4249.825
