x0000,y0000
1380.4018072289,4055.9
1379.5060240964,3972.8
1378.6102409639,4010.1
1377.7144578313,4001.
1376.8186746988,4069.5
1375.9228915663,3999.
1375.0271084337,3987.7
1374.1313253012,3962.7
1373.2355421687,4014.7
1372.3397590361,4058.2
1371.4439759036,3931.7
1370.5481927711,4023.9
1369.6524096386,4014.2
1368.7566265060,4015.5
1367.8608433735,3975.6
1366.965060241,3979.9
1366.0692771084,4027.2
1365.1734939759,4083.7
1364.2777108434,4083.8
1363.3819277108,4031.6
1362.4861445783,4027.
1361.5903614458,3986.2
1360.6945783133,4033.
1359.7987951807,4005.7
1358.9030120482,4059.9
1358.0072289157,3970.8
1357.1114457831,4005.
1356.2156626506,4031.8
1355.3198795181,4043.9
1354.4240963855,4024.6
1353.5283132530,4049.2
1352.6325301205,4064.5
1351.736746988,4101.6
1350.8409638554,4095.4
1349.9451807229,4047.4
1349.0493975904,4050.3
1348.1536144578,4077.6
1347.2578313253,4110.
1346.3620481928,4084.
1345.4662650602,4046.9
1344.5704819277,4064.
1343.6746987952,4210.8
1342.7789156627,4080.1
1341.8831325301,4093.7
1340.9873493976,4135.4
1340.0915662651,4107.1
1339.1957831325,4117.8
1338.3000000000,4109.4
1337.4042168675,4153.4
1336.5084337349,4144.6
1335.6126506024,4084.4
1334.7168674699,4093.6
1333.8210843373,4128.7
1332.9253012048,4135.2
1332.0295180723,4207.
1331.1337349398,4091.
1330.2379518072,4141.3
1329.3421686747,4182.4
1328.4463855422,4167.7
1327.5506024096,4158.4
1326.6548192771,4197.3
1325.7590361446,4237.2
1324.8632530120,4213.5
1323.9674698795,4286.1
1323.071686747,4119.
1322.1759036145,4208.3
1321.2801204819,4143.2
1320.3843373494,4148.6
1319.4885542169,4146.
1318.5927710843,4188.3
1317.6969879518,4219.
1316.8012048193,4180.2
1315.9054216867,4188.9
1315.0096385542,4229.6
1314.1138554217,4207.4
1313.2180722892,4168.4
1312.3222891566,4220.1
1311.4265060241,4265.7
1310.5307228916,4196.2
1309.6349397590,4251.8
1308.7391566265,4303.7
1307.843373494,4279.4
1306.9475903614,4190.
1306.0518072289,4337.3
1305.1560240964,4239.3
1304.2602409639,4305.5
